prompt,category,prompt_type,category_type,correct_res,incorrect_res,group_id,uuid,filled_prompt,accuracy,space_rt_correct,choice_rt_correct,retest_1_accuracy,retest_2_accuracy,retest_delta,gpt_4_accuracy,gpt_4_1_accuracy,gpt_4_o_accuracy,o3_accuracy,gemma_27b_logit_diff,gemma_2_2b_logit_diff,gemma_2_2b_it_logit_diff,trigram_freq,prompt_length,qk_gemma2_2b_it_L0_H0,qk_gemma2_2b_it_L0_H1,qk_gemma2_2b_it_L0_H2,qk_gemma2_2b_it_L0_H3,qk_gemma2_2b_it_L1_H0,qk_gemma2_2b_it_L1_H1,qk_gemma2_2b_it_L1_H2,qk_gemma2_2b_it_L1_H3,qk_gemma2_2b_it_L2_H0,qk_gemma2_2b_it_L2_H1,qk_gemma2_2b_it_L2_H2,qk_gemma2_2b_it_L2_H3,qk_gemma2_2b_it_L3_H0,qk_gemma2_2b_it_L3_H1,qk_gemma2_2b_it_L3_H2,qk_gemma2_2b_it_L3_H3,qk_gemma2_2b_it_L4_H0,qk_gemma2_2b_it_L4_H1,qk_gemma2_2b_it_L4_H2,qk_gemma2_2b_it_L4_H3,qk_gemma2_2b_it_L5_H0,qk_gemma2_2b_it_L5_H1,qk_gemma2_2b_it_L5_H2,qk_gemma2_2b_it_L5_H3,qk_gemma2_2b_it_L6_H0,qk_gemma2_2b_it_L6_H1,qk_gemma2_2b_it_L6_H2,qk_gemma2_2b_it_L6_H3,qk_gemma2_2b_it_L7_H0,qk_gemma2_2b_it_L7_H1,qk_gemma2_2b_it_L7_H2,qk_gemma2_2b_it_L7_H3,qk_gemma2_2b_it_L8_H0,qk_gemma2_2b_it_L8_H1,qk_gemma2_2b_it_L8_H2,qk_gemma2_2b_it_L8_H3,qk_gemma2_2b_it_L9_H0,qk_gemma2_2b_it_L9_H1,qk_gemma2_2b_it_L9_H2,qk_gemma2_2b_it_L9_H3,qk_gemma2_2b_it_L10_H0,qk_gemma2_2b_it_L10_H1,qk_gemma2_2b_it_L10_H2,qk_gemma2_2b_it_L10_H3,qk_gemma2_2b_it_L11_H0,qk_gemma2_2b_it_L11_H1,qk_gemma2_2b_it_L11_H2,qk_gemma2_2b_it_L11_H3,qk_gemma2_2b_it_L12_H0,qk_gemma2_2b_it_L12_H1,qk_gemma2_2b_it_L12_H2,qk_gemma2_2b_it_L12_H3,qk_gemma2_2b_it_L13_H0,qk_gemma2_2b_it_L13_H1,qk_gemma2_2b_it_L13_H2,qk_gemma2_2b_it_L13_H3,qk_gemma2_2b_it_L14_H0,qk_gemma2_2b_it_L14_H1,qk_gemma2_2b_it_L14_H2,qk_gemma2_2b_it_L14_H3,qk_gemma2_2b_it_L15_H0,qk_gemma2_2b_it_L15_H1,qk_gemma2_2b_it_L15_H2,qk_gemma2_2b_it_L15_H3,qk_gemma2_2b_it_L16_H0,qk_gemma2_2b_it_L16_H1,qk_gemma2_2b_it_L16_H2,qk_gemma2_2b_it_L16_H3,qk_gemma2_2b_it_L17_H0,qk_gemma2_2b_it_L17_H1,qk_gemma2_2b_it_L17_H2,qk_gemma2_2b_it_L17_H3,qk_gemma2_2b_it_L18_H0,qk_gemma2_2b_it_L18_H1,qk_gemma2_2b_it_L18_H2,qk_gemma2_2b_it_L18_H3,qk_gemma2_2b_it_L19_H0,qk_gemma2_2b_it_L19_H1,qk_gemma2_2b_it_L19_H2,qk_gemma2_2b_it_L19_H3,qk_gemma2_2b_it_L20_H0,qk_gemma2_2b_it_L20_H1,qk_gemma2_2b_it_L20_H2,qk_gemma2_2b_it_L20_H3,qk_gemma2_2b_it_L21_H0,qk_gemma2_2b_it_L21_H1,qk_gemma2_2b_it_L21_H2,qk_gemma2_2b_it_L21_H3,qk_gemma2_2b_it_L22_H0,qk_gemma2_2b_it_L22_H1,qk_gemma2_2b_it_L22_H2,qk_gemma2_2b_it_L22_H3,qk_gemma2_2b_it_L23_H0,qk_gemma2_2b_it_L23_H1,qk_gemma2_2b_it_L23_H2,qk_gemma2_2b_it_L23_H3,prompt_key,filled_prompt_key,n_obs_round_1,n_obs_round_2
Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,right of,left of,b7920861-da00-49d8-a4cf-aa185d36eed6,208eaa12-f841-4068-b70e-a7c8edee31db,Chicago is behind Ali. Ali turns right. Chicago is right of Ali.,0.6,5853.42999999039,3083.77777776184,0.5,0.0,0.333333333333333,0,1,0,0,4.625,-1.0,-0.133333333333333,4.5600000000000005,64,0.6015625,0.02978515625,-2.8125,-0.08935546875,-0.734375,0.392578125,-0.59375,-0.33984375,-0.7734375,0.44140625,-0.298828125,-0.279296875,-0.421875,1.0234375,-1.203125,-0.57421875,-0.333984375,0.0712890625,0.1884765625,0.298828125,-0.16796875,0.5859375,-0.60546875,-0.045654296875,-0.014892578125,0.04443359375,-0.15234375,-0.1025390625,0.232421875,-0.451171875,-0.061279296875,0.33984375,-0.5546875,-0.169921875,-0.0142822265625,-0.142578125,0.1484375,-0.7421875,-0.291015625,0.07568359375,0.232421875,-0.2314453125,-0.287109375,0.2333984375,-0.4140625,0.0400390625,0.6640625,-0.51953125,0.384765625,0.004241943359375,0.10791015625,0.458984375,0.1630859375,-0.375,-0.255859375,-0.2099609375,-0.427734375,0.345703125,-1.078125,-0.07080078125,-1.53125,-0.1513671875,0.63671875,0.55859375,0.60546875,0.51171875,0.00830078125,0.0712890625,-0.330078125,0.275390625,0.9296875,0.201171875,0.171875,-0.462890625,-0.051513671875,-0.013671875,-0.53125,0.5859375,0.259765625,0.2021484375,-0.1767578125,-0.1728515625,0.12353515625,-0.2451171875,0.1767578125,-0.12451171875,-0.7265625,0.87890625,-0.162109375,-0.205078125,-0.49609375,-0.1455078125,0.2392578125,-0.75390625,0.18359375,-0.4296875,Chicago is behind Ali. Ali turns right. Chicago is BLANK Ali.,Chicago is behind Ali. Ali turns right. Chicago is right of Ali.,10,20
Chicago is in front of Ali. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,behind,in front of,e274cda8-80e9-4ed9-b106-71faf4d9c565,44e172d1-b087-4878-9d94-b2d7b1c543ab,Chicago is in front of Ali. Ali turns around. Chicago is behind Ali.,0.875,4958.54999999143,1274.21818182482,,,,1,1,1,1,10.1875,1.0,0.0568181818181818,4.562142857142857,68,0.61328125,0.06982421875,-2.765625,-0.07080078125,-0.72265625,0.32421875,-0.66796875,-0.34375,-0.71484375,0.333984375,-0.34375,-0.212890625,-0.4140625,1.0546875,-1.203125,-0.51953125,-0.3828125,0.1484375,0.216796875,0.30078125,-0.1884765625,0.515625,-0.6015625,-0.031982421875,-0.045166015625,0.050537109375,-0.19921875,-0.01483154296875,0.201171875,-0.443359375,-0.057373046875,0.39453125,-0.625,-0.255859375,0.052001953125,-0.038330078125,0.138671875,-0.6953125,-0.384765625,0.107421875,0.2001953125,-0.23828125,-0.2734375,0.265625,-0.4296875,0.07080078125,0.65234375,-0.49609375,0.423828125,-0.10986328125,0.08544921875,0.478515625,0.1064453125,-0.302734375,-0.2373046875,-0.248046875,-0.462890625,0.2890625,-0.87890625,-0.0303955078125,-1.578125,-0.08349609375,0.6953125,0.58984375,0.58203125,0.50390625,0.0576171875,0.193359375,-0.232421875,0.2080078125,0.8671875,0.2734375,0.1416015625,-0.5390625,0.036865234375,0.12890625,-0.5078125,0.625,0.30078125,0.291015625,-0.19921875,-0.11083984375,0.09765625,-0.2080078125,0.1982421875,-0.166015625,-0.66015625,0.796875,-0.158203125,-0.158203125,-0.4921875,-0.16796875,0.2392578125,-0.7890625,0.17578125,-0.3828125,Chicago is in front of Ali. Ali turns around. Chicago is BLANK Ali.,Chicago is in front of Ali. Ali turns around. Chicago is behind Ali.,16,0
Chicago is in front of Ali. Ali turns left. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,right of,left of,bb3079e5-f2cd-4c7b-978b-e8b966694b0a,c5b1f7d8-1ca6-4219-8be3-cc7d5274993b,Chicago is in front of Ali. Ali turns left. Chicago is right of Ali.,0.85,4963.25454546003,1422.92000000663,,,,0,1,1,1,5.0,0.0,0.2875,4.659999999999999,68,0.62109375,0.049560546875,-2.78125,-0.0703125,-0.734375,0.384765625,-0.6328125,-0.3359375,-0.72265625,0.3984375,-0.3203125,-0.263671875,-0.43359375,1.03125,-1.1875,-0.5859375,-0.3359375,0.11962890625,0.2216796875,0.298828125,-0.1650390625,0.57421875,-0.63671875,-0.03173828125,-0.042724609375,0.07763671875,-0.1591796875,-0.09521484375,0.2275390625,-0.458984375,-0.0625,0.380859375,-0.62109375,-0.228515625,-0.023193359375,-0.10546875,0.1484375,-0.73828125,-0.33203125,0.11376953125,0.2001953125,-0.228515625,-0.28515625,0.29296875,-0.43359375,0.091796875,0.66015625,-0.5,0.396484375,-0.09326171875,0.0751953125,0.421875,0.130859375,-0.314453125,-0.2578125,-0.263671875,-0.41796875,0.30859375,-0.9921875,-0.0947265625,-1.4921875,-0.11328125,0.703125,0.6015625,0.60546875,0.515625,0.05712890625,0.1650390625,-0.267578125,0.19921875,0.87890625,0.177734375,0.1689453125,-0.50390625,0.01300048828125,0.11181640625,-0.53125,0.5859375,0.255859375,0.2236328125,-0.1875,-0.1005859375,0.1435546875,-0.1845703125,0.2236328125,-0.0927734375,-0.68359375,0.84375,-0.1318359375,-0.1552734375,-0.494140625,-0.169921875,0.248046875,-0.7734375,0.1689453125,-0.40625,Chicago is in front of Ali. Ali turns left. Chicago is BLANK Ali.,Chicago is in front of Ali. Ali turns left. Chicago is right of Ali.,20,0
Chicago is in front of Ali. Ali turns right. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,left of,right of,4839dac7-e498-4238-9e07-40259b5cd926,a39d0d62-588e-4557-81a0-2e1e671c0e17,Chicago is in front of Ali. Ali turns right. Chicago is left of Ali.,0.625,8145.31249999628,1965.93333332582,0.6,0.666666666666667,0.625,0,0,1,1,-0.125,0.0,-0.0113636363636364,4.641333333333334,68,0.6171875,0.033447265625,-2.78125,-0.07763671875,-0.734375,0.373046875,-0.63671875,-0.328125,-0.73828125,0.39453125,-0.302734375,-0.271484375,-0.439453125,1.015625,-1.1796875,-0.58203125,-0.341796875,0.10986328125,0.21875,0.298828125,-0.162109375,0.57421875,-0.640625,-0.038330078125,-0.04248046875,0.06201171875,-0.1640625,-0.08984375,0.2119140625,-0.44921875,-0.06982421875,0.369140625,-0.62109375,-0.23046875,-0.00775146484375,-0.1181640625,0.146484375,-0.75,-0.333984375,0.1171875,0.19921875,-0.2294921875,-0.283203125,0.283203125,-0.443359375,0.080078125,0.65625,-0.490234375,0.37890625,-0.095703125,0.07666015625,0.40234375,0.1337890625,-0.30859375,-0.2490234375,-0.26953125,-0.41796875,0.3125,-0.98828125,-0.1083984375,-1.4921875,-0.1171875,0.6953125,0.6015625,0.6015625,0.51171875,0.06298828125,0.1650390625,-0.271484375,0.1943359375,0.86328125,0.177734375,0.158203125,-0.50390625,0.0189208984375,0.09716796875,-0.51953125,0.6015625,0.2421875,0.2197265625,-0.1923828125,-0.11083984375,0.1279296875,-0.1962890625,0.2236328125,-0.0986328125,-0.6875,0.8359375,-0.12255859375,-0.1611328125,-0.50390625,-0.1689453125,0.259765625,-0.765625,0.1748046875,-0.39453125,Chicago is in front of Ali. Ali turns right. Chicago is BLANK Ali.,Chicago is in front of Ali. Ali turns right. Chicago is left of Ali.,16,14
Chicago is left of Ali. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,right of,left of,f78e68ae-defe-4a76-bc6d-756b8f21cda2,a0b7ee21-5714-4ea4-8f1d-33e7388d17e9,Chicago is left of Ali. Ali turns around. Chicago is right of Ali.,0.7,6892.36249997211,1366.69999999766,0.6,0.666666666666667,0.625,0,1,1,1,7.6875,0.0,0.075,4.640714285714286,66,0.62109375,0.0546875,-2.765625,-0.0771484375,-0.73046875,0.37890625,-0.58984375,-0.341796875,-0.7265625,0.4296875,-0.3046875,-0.298828125,-0.416015625,1.03125,-1.1875,-0.5625,-0.330078125,0.0615234375,0.21484375,0.294921875,-0.17578125,0.60546875,-0.6015625,-0.053466796875,-0.0224609375,0.050048828125,-0.16015625,-0.126953125,0.2392578125,-0.455078125,-0.0546875,0.32421875,-0.578125,-0.2216796875,-0.0235595703125,-0.0908203125,0.140625,-0.7578125,-0.349609375,0.107421875,0.234375,-0.224609375,-0.26953125,0.2353515625,-0.392578125,0.08447265625,0.6328125,-0.55078125,0.453125,-0.1435546875,0.150390625,0.40234375,0.1435546875,-0.298828125,-0.228515625,-0.2353515625,-0.443359375,0.298828125,-0.97265625,-0.0235595703125,-1.4921875,-0.025390625,0.703125,0.61328125,0.609375,0.50390625,0.045166015625,0.0849609375,-0.2451171875,0.2294921875,0.94921875,0.32421875,0.1591796875,-0.5625,-0.01025390625,0.046630859375,-0.5546875,0.5546875,0.3125,0.251953125,-0.181640625,-0.1640625,0.236328125,-0.1455078125,0.1669921875,-0.11376953125,-0.6796875,0.86328125,-0.11962890625,-0.216796875,-0.490234375,-0.17578125,0.2216796875,-0.796875,0.1396484375,-0.412109375,Chicago is left of Ali. Ali turns around. Chicago is BLANK Ali.,Chicago is left of Ali. Ali turns around. Chicago is right of Ali.,20,12
Chicago is right of Ali. Ali turns around. Chicago is BLANK Ali.,egocentric_distant,target,egocentric_distant_target,left of,right of,75b7fecc-7bbd-45c9-9467-c9f1d4223adb,c942a4b4-8538-400d-8605-2a4f0bc000ef,Chicago is right of Ali. Ali turns around. Chicago is left of Ali.,0.714285714285714,6777.92999999356,1428.3666666742,0.666666666666667,0.75,0.7,0,1,1,1,5.3125,0.0,0.0476190476190477,4.640714285714286,66,0.6171875,0.037353515625,-2.765625,-0.08447265625,-0.73828125,0.369140625,-0.59765625,-0.337890625,-0.75,0.431640625,-0.275390625,-0.29296875,-0.427734375,1.015625,-1.1875,-0.5625,-0.333984375,0.07275390625,0.2080078125,0.29296875,-0.1728515625,0.578125,-0.57421875,-0.011474609375,-0.039306640625,0.056640625,-0.1494140625,-0.14453125,0.2177734375,-0.40625,-0.0498046875,0.3359375,-0.60546875,-0.2373046875,-0.0390625,-0.0986328125,0.1328125,-0.76171875,-0.34375,0.083984375,0.234375,-0.2080078125,-0.26953125,0.2353515625,-0.41015625,0.0771484375,0.64453125,-0.55859375,0.478515625,-0.1318359375,0.134765625,0.4375,0.1455078125,-0.263671875,-0.2138671875,-0.259765625,-0.412109375,0.267578125,-1.0,-0.038330078125,-1.5,-0.07763671875,0.6953125,0.6171875,0.61328125,0.5390625,0.036376953125,0.10595703125,-0.23046875,0.20703125,0.890625,0.337890625,0.158203125,-0.54296875,-0.021484375,0.0751953125,-0.51171875,0.609375,0.291015625,0.240234375,-0.18359375,-0.154296875,0.2060546875,-0.1611328125,0.1953125,-0.142578125,-0.703125,0.83203125,-0.11767578125,-0.1767578125,-0.49609375,-0.181640625,0.2451171875,-0.796875,0.11474609375,-0.3828125,Chicago is right of Ali. Ali turns around. Chicago is BLANK Ali.,Chicago is right of Ali. Ali turns around. Chicago is left of Ali.,21,15
Chicago is to Ali's left. Ali turns left. Ali is facing BLANK Chicago.,egocentric_distant,target,egocentric_distant_target,towards,away from,83222ab8-a0d0-461e-ba1e-8ff927d09e67,66e04c33-d006-494a-972d-9a32b5ddadfd,Chicago is to Ali's left. Ali turns left. Ali is facing towards Chicago.,0.8,7716.51818182557,1400.72727273794,,,,1,0,1,1,2.875,1.0,0.1125,4.429333333333333,72,0.60546875,0.050048828125,-2.734375,-0.05908203125,-0.71875,0.400390625,-0.60546875,-0.353515625,-0.76953125,0.353515625,-0.3515625,-0.203125,-0.392578125,0.984375,-1.1484375,-0.5546875,-0.37109375,0.11767578125,0.208984375,0.29296875,-0.189453125,0.55078125,-0.57421875,-0.047119140625,-0.10009765625,0.10888671875,-0.16796875,-0.0869140625,0.208984375,-0.455078125,-0.1162109375,0.326171875,-0.640625,-0.2734375,0.06982421875,-0.099609375,0.1396484375,-0.7265625,-0.37890625,0.1123046875,0.2138671875,-0.201171875,-0.26953125,0.3515625,-0.396484375,-0.01373291015625,0.671875,-0.443359375,0.400390625,-0.134765625,0.048583984375,0.515625,0.1552734375,-0.31640625,-0.26953125,-0.25390625,-0.421875,0.369140625,-1.0625,0.009765625,-1.4765625,-0.208984375,0.71875,0.546875,0.64453125,0.5390625,-0.07470703125,0.138671875,-0.2373046875,0.189453125,0.94921875,0.32421875,0.10009765625,-0.5859375,0.0166015625,0.1337890625,-0.62109375,0.70703125,0.279296875,0.2353515625,-0.2099609375,-0.10400390625,0.1611328125,-0.27734375,0.1982421875,-0.19140625,-0.65234375,0.7109375,-0.1904296875,-0.1455078125,-0.373046875,-0.10205078125,0.251953125,-0.8125,0.12158203125,-0.439453125,Chicago is to Ali's left. Ali turns left. Ali is facing BLANK Chicago.,Chicago is to Ali's left. Ali turns left. Ali is facing towards Chicago.,20,0
Chicago is to Ali's left. Ali turns right. Ali is facing BLANK Chicago.,egocentric_distant,target,egocentric_distant_target,away from,towards,f9d0da6e-4897-48df-958d-14bcf329f702,fd91b442-c99d-4c16-81ae-3cb0bba3ad77,Chicago is to Ali's left. Ali turns right. Ali is facing away from Chicago.,0.9375,6113.93636363338,2909.38000002504,,,,0,1,1,1,4.8125,0.0,0.0284090909090909,4.483125000000001,75,0.59765625,0.03271484375,-2.734375,-0.06591796875,-0.71875,0.384765625,-0.609375,-0.345703125,-0.78125,0.34765625,-0.337890625,-0.2041015625,-0.390625,0.96875,-1.1328125,-0.55859375,-0.369140625,0.11181640625,0.20703125,0.30078125,-0.197265625,0.56640625,-0.58203125,-0.05517578125,-0.09619140625,0.126953125,-0.1484375,-0.09228515625,0.2255859375,-0.458984375,-0.126953125,0.33203125,-0.62890625,-0.271484375,0.0986328125,-0.1240234375,0.1376953125,-0.74609375,-0.41015625,0.12109375,0.21484375,-0.2109375,-0.28125,0.326171875,-0.40234375,0.0341796875,0.671875,-0.427734375,0.390625,-0.19140625,0.062255859375,0.515625,0.158203125,-0.310546875,-0.25390625,-0.24609375,-0.412109375,0.375,-1.0390625,-0.04736328125,-1.46875,-0.16015625,0.7421875,0.56640625,0.6640625,0.55859375,-0.11279296875,0.1240234375,-0.2158203125,0.1904296875,1.015625,0.30859375,0.099609375,-0.5859375,0.00165557861328125,0.1572265625,-0.59375,0.70703125,0.291015625,0.236328125,-0.208984375,-0.099609375,0.1328125,-0.2890625,0.193359375,-0.20703125,-0.6484375,0.7109375,-0.169921875,-0.13671875,-0.396484375,-0.146484375,0.259765625,-0.83984375,0.1103515625,-0.447265625,Chicago is to Ali's left. Ali turns right. Ali is facing BLANK Chicago.,Chicago is to Ali's left. Ali turns right. Ali is facing away from Chicago.,16,0
Mark and Ali are both directly East of Budapest. Mark walks North. Ali is BLANK of Mark.,two_refs_geocentric,target,two_refs_geocentric_target,South,North,1cf5eafd-15da-41d9-9992-1ca25e13dd4c,32732c3a-dde6-4520-9e9f-43b586e802bc,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is South of Mark.,0.5625,9043.67777775228,1638.06250002049,1.0,,1.0,1,1,1,1,-2.875,0.0,-0.346590909090909,4.367777777777778,88,0.57421875,0.038818359375,-2.765625,-0.034912109375,-0.62890625,0.41015625,-0.56640625,-0.2734375,-0.84375,0.470703125,-0.2392578125,-0.16796875,-0.37890625,1.0546875,-1.15625,-0.39453125,-0.271484375,0.1396484375,0.1845703125,0.2451171875,-0.1884765625,0.59765625,-0.7109375,0.07470703125,-0.1142578125,0.05810546875,-0.294921875,0.013427734375,0.271484375,-0.279296875,-0.23046875,0.28515625,-0.69921875,-0.189453125,0.07470703125,-0.028076171875,0.126953125,-0.7734375,-0.36328125,0.1572265625,0.2197265625,-0.2373046875,-0.328125,0.35546875,-0.40234375,-0.0712890625,0.69140625,-0.62109375,0.3203125,-0.14453125,0.049560546875,0.42578125,0.1904296875,-0.259765625,-0.2470703125,-0.2734375,-0.498046875,0.375,-1.0078125,-0.09765625,-1.5703125,-0.16796875,0.6796875,0.515625,0.59375,0.4375,0.022705078125,0.1767578125,-0.34765625,0.1787109375,0.93359375,0.462890625,0.12158203125,-0.498046875,0.0087890625,0.10791015625,-0.62890625,0.6875,0.435546875,0.2275390625,-0.2412109375,-0.1162109375,0.17578125,-0.044677734375,0.11474609375,-0.25390625,-0.515625,0.81640625,-0.2470703125,-0.224609375,-0.482421875,-0.08642578125,0.1796875,-0.78125,0.13671875,-0.5546875,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is BLANK of Mark.,Mark and Ali are both directly East of Budapest. Mark walks North. Ali is South of Mark.,16,11
Mark and Ali are both directly West of Budapest. Mark walks South. Ali is BLANK of Mark.,two_refs_geocentric,target,two_refs_geocentric_target,North,South,e0e42831-78e0-4555-af62-7457e10ca767,47f03e7f-1dc6-4da8-b460-eea5439b1842,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is North of Mark.,0.727272727272727,15741.799999994,997.99999996594,1.0,1.0,1.0,1,1,1,1,4.25,0.0,-0.139393939393939,4.368888888888889,88,0.56640625,0.02880859375,-2.765625,-0.0272216796875,-0.63671875,0.421875,-0.5546875,-0.271484375,-0.85546875,0.44140625,-0.2265625,-0.17578125,-0.37109375,1.0703125,-1.15625,-0.408203125,-0.283203125,0.12890625,0.1904296875,0.25,-0.189453125,0.58984375,-0.703125,0.062255859375,-0.0966796875,0.035888671875,-0.271484375,-0.035888671875,0.279296875,-0.267578125,-0.224609375,0.306640625,-0.69921875,-0.21484375,0.0732421875,-0.0164794921875,0.115234375,-0.76953125,-0.349609375,0.1484375,0.224609375,-0.23046875,-0.328125,0.3515625,-0.400390625,-0.072265625,0.69140625,-0.6328125,0.34765625,-0.13671875,0.0673828125,0.42578125,0.1845703125,-0.265625,-0.240234375,-0.291015625,-0.470703125,0.369140625,-0.98828125,-0.1103515625,-1.546875,-0.173828125,0.6875,0.50390625,0.5859375,0.41796875,0.0186767578125,0.1806640625,-0.353515625,0.1884765625,0.91796875,0.4609375,0.12060546875,-0.5,0.0111083984375,0.10498046875,-0.62109375,0.7109375,0.4453125,0.2353515625,-0.2353515625,-0.1123046875,0.1748046875,-0.045166015625,0.1044921875,-0.28125,-0.51953125,0.80078125,-0.2412109375,-0.21484375,-0.48046875,-0.0859375,0.1943359375,-0.78125,0.16015625,-0.54296875,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is BLANK of Mark.,Mark and Ali are both directly West of Budapest. Mark walks South. Ali is North of Mark.,11,15
Mark and Ali are both facing left. Ali turns to his right. Ali is facing BLANK Mark.,two_refs_egocentric,target,two_refs_egocentric_target,away from,towards,29663c72-0b15-4907-88c3-bd660fbc97a4,0efcb0c1-350a-4c40-bf4c-954939371c8e,Mark and Ali are both facing left. Ali turns to his right. Ali is facing away from Mark.,0.5,1742.85999998301,1202.43999999501,0.6,0.333333333333333,0.5,0,1,0,0,-4.25,0.0,-0.125,4.576315789473684,88,0.59375,0.03369140625,-2.765625,-0.043701171875,-0.7421875,0.361328125,-0.578125,-0.380859375,-0.78125,0.416015625,-0.3359375,-0.220703125,-0.37890625,1.0859375,-1.09375,-0.546875,-0.349609375,0.140625,0.201171875,0.27734375,-0.181640625,0.5703125,-0.59765625,0.0155029296875,-0.1376953125,0.0286865234375,-0.2890625,-0.0810546875,0.2001953125,-0.314453125,-0.0859375,0.298828125,-0.74609375,-0.30859375,0.039794921875,-0.0673828125,0.1142578125,-0.78515625,-0.43359375,0.08642578125,0.2177734375,-0.1787109375,-0.26171875,0.37890625,-0.400390625,0.01422119140625,0.6484375,-0.478515625,0.341796875,-0.19921875,0.060546875,0.439453125,0.1728515625,-0.337890625,-0.265625,-0.2109375,-0.54296875,0.494140625,-0.9609375,-0.058837890625,-1.5234375,-0.11181640625,0.68359375,0.57421875,0.6796875,0.53515625,-0.11181640625,0.1767578125,-0.3203125,0.248046875,1.046875,0.4609375,0.11962890625,-0.56640625,-0.07275390625,0.1953125,-0.48046875,0.6796875,0.4375,0.2314453125,-0.189453125,-0.125,0.12255859375,-0.1494140625,0.166015625,-0.2333984375,-0.515625,0.6953125,-0.28515625,-0.1728515625,-0.484375,-0.10009765625,0.2080078125,-0.83203125,0.10009765625,-0.515625,Mark and Ali are both facing left. Ali turns to his right. Ali is facing BLANK Mark.,Mark and Ali are both facing left. Ali turns to his right. Ali is facing away from Mark.,20,20
Mark and Ali are both facing right. Ali turns to his left. Ali is facing BLANK Mark.,two_refs_egocentric,target,two_refs_egocentric_target,away from,towards,3ee06635-6bfb-4e68-a7d8-d5a766053beb,47c656dc-8025-40bc-a1fe-3bb9814b4cbb,Mark and Ali are both facing right. Ali turns to his left. Ali is facing away from Mark.,0.523809523809524,14624.1250000298,1535.02499994636,0.6,0.333333333333333,0.5,0,1,0,0,5.625,-1.0,0.0952380952380953,4.548421052631579,88,0.59375,0.032958984375,-2.765625,-0.043701171875,-0.7421875,0.359375,-0.58203125,-0.37890625,-0.77734375,0.4140625,-0.333984375,-0.2314453125,-0.380859375,1.078125,-1.09375,-0.54296875,-0.34765625,0.15234375,0.19921875,0.26953125,-0.1845703125,0.56640625,-0.58984375,0.0172119140625,-0.1376953125,0.0294189453125,-0.283203125,-0.087890625,0.1884765625,-0.291015625,-0.076171875,0.306640625,-0.75,-0.283203125,0.03857421875,-0.0771484375,0.10595703125,-0.796875,-0.4140625,0.06982421875,0.21875,-0.1806640625,-0.263671875,0.375,-0.400390625,0.0130615234375,0.625,-0.48828125,0.34765625,-0.2080078125,0.08447265625,0.466796875,0.1689453125,-0.326171875,-0.275390625,-0.2109375,-0.53515625,0.478515625,-0.96484375,-0.0693359375,-1.5390625,-0.10888671875,0.69140625,0.56640625,0.66796875,0.53125,-0.09912109375,0.173828125,-0.318359375,0.2490234375,1.0390625,0.5078125,0.1181640625,-0.56640625,-0.06591796875,0.185546875,-0.50390625,0.6875,0.42578125,0.23046875,-0.1943359375,-0.1279296875,0.1279296875,-0.1552734375,0.16015625,-0.2265625,-0.5234375,0.6875,-0.2890625,-0.1630859375,-0.494140625,-0.1025390625,0.2001953125,-0.8359375,0.10498046875,-0.53515625,Mark and Ali are both facing right. Ali turns to his left. Ali is facing BLANK Mark.,Mark and Ali are both facing right. Ali turns to his left. Ali is facing away from Mark.,21,18
